scenario_id,iteration,network,source,destination,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,launch_power_dbm,channel_pattern,channel_number,frequency_thz,channel_power_dbm,osnr_signal_bw_db,snr_nli_signal_bw_db,gsnr_signal_bw_db
iter-1-scenario-22,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010101,6.0,194.1875,0.79,31.47,25.97,24.89
iter-1-scenario-22,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010101,8.0,194.2625,0.79,31.47,26.38,25.21
iter-2-scenario-64,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010101,4.0,194.1125,0.79,31.47,26.39,25.22
iter-2-scenario-64,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010101,6.0,194.1875,0.79,31.47,25.97,24.89
iter-2-scenario-64,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010101,8.0,194.2625,0.79,31.47,26.38,25.21
iter-2-scenario-65,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010101,4.0,194.1125,1.29,31.7,25.39,24.48
iter-2-scenario-65,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010101,6.0,194.1875,1.29,31.69,24.97,24.13
iter-2-scenario-65,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010101,8.0,194.2625,1.29,31.69,25.38,24.47
iter-2-scenario-66,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010101,4.0,194.1125,1.79,31.9,24.39,23.68
iter-2-scenario-66,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010101,6.0,194.1875,1.79,31.9,23.97,23.32
iter-2-scenario-66,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010101,8.0,194.2625,1.79,31.9,24.38,23.67
iter-1-scenario-23,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010110,4.0,194.1125,0.79,31.47,26.25,25.11
iter-1-scenario-23,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010110,6.0,194.1875,0.79,31.47,25.2,24.28
iter-1-scenario-23,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010110,7.0,194.225,0.79,31.47,25.43,24.46
iter-2-scenario-67,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010110,4.0,194.1125,0.79,31.47,26.25,25.11
iter-2-scenario-67,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010110,6.0,194.1875,0.79,31.47,25.2,24.28
iter-2-scenario-67,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010110,7.0,194.225,0.79,31.47,25.43,24.46
iter-2-scenario-68,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010110,4.0,194.1125,1.29,31.7,25.25,24.36
iter-2-scenario-68,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010110,6.0,194.1875,1.29,31.69,24.2,23.49
iter-2-scenario-68,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010110,7.0,194.225,1.29,31.69,24.43,23.68
iter-2-scenario-69,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010110,4.0,194.1125,1.79,31.9,24.25,23.56
iter-2-scenario-69,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010110,6.0,194.1875,1.79,31.9,23.2,22.65
iter-2-scenario-69,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010110,7.0,194.225,1.79,31.9,23.43,22.85
iter-1-scenario-24,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,4.0,194.1125,0.79,31.47,25.85,24.8
iter-1-scenario-24,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,6.0,194.1875,0.79,31.47,24.58,23.77
iter-1-scenario-24,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,7.0,194.225,0.79,31.47,24.18,23.44
iter-1-scenario-24,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,8.0,194.2625,0.79,31.47,24.87,24.01
iter-2-scenario-70,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,4.0,194.1125,0.79,31.47,25.85,24.8
iter-2-scenario-70,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,6.0,194.1875,0.79,31.47,24.58,23.77
iter-2-scenario-70,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,7.0,194.225,0.79,31.47,24.18,23.44
iter-2-scenario-70,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00010111,8.0,194.2625,0.79,31.47,24.87,24.01
iter-2-scenario-71,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010111,4.0,194.1125,1.29,31.7,24.85,24.03
iter-2-scenario-71,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010111,6.0,194.1875,1.29,31.69,23.58,22.96
iter-2-scenario-71,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010111,7.0,194.225,1.29,31.69,23.18,22.61
iter-2-scenario-71,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00010111,8.0,194.2625,1.29,31.69,23.87,23.21
iter-2-scenario-72,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010111,4.0,194.1125,1.79,31.9,23.85,23.22
iter-2-scenario-72,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010111,6.0,194.1875,1.79,31.9,22.58,22.1
iter-2-scenario-72,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010111,7.0,194.225,1.79,31.9,22.18,21.74
iter-2-scenario-72,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00010111,8.0,194.2625,1.79,31.9,22.87,22.36
iter-1-scenario-25,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011000,4.0,194.1125,0.79,31.47,25.93,24.86
iter-1-scenario-25,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011000,5.0,194.15,0.79,31.47,25.92,24.86
iter-2-scenario-73,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011000,4.0,194.1125,0.79,31.47,25.93,24.86
iter-2-scenario-73,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011000,5.0,194.15,0.79,31.47,25.92,24.86
iter-2-scenario-74,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011000,4.0,194.1125,1.29,31.7,24.93,24.1
iter-2-scenario-74,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011000,5.0,194.15,1.29,31.7,24.92,24.1
iter-2-scenario-75,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011000,4.0,194.1125,1.79,31.9,23.93,23.29
iter-2-scenario-75,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011000,5.0,194.15,1.79,31.9,23.92,23.28
iter-1-scenario-26,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011001,4.0,194.1125,0.79,31.47,25.56,24.57
iter-1-scenario-26,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011001,5.0,194.15,0.79,31.47,25.43,24.47
iter-1-scenario-26,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011001,8.0,194.2625,0.79,31.47,26.68,25.44
iter-2-scenario-76,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011001,4.0,194.1125,0.79,31.47,25.56,24.57
iter-2-scenario-76,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011001,5.0,194.15,0.79,31.47,25.43,24.47
iter-2-scenario-76,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011001,8.0,194.2625,0.79,31.47,26.68,25.44
iter-2-scenario-77,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011001,4.0,194.1125,1.29,31.7,24.56,23.79
iter-2-scenario-77,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011001,5.0,194.15,1.29,31.7,24.43,23.69
iter-2-scenario-77,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011001,8.0,194.2625,1.29,31.69,25.68,24.71
iter-2-scenario-78,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011001,4.0,194.1125,1.79,31.9,23.56,22.96
iter-2-scenario-78,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011001,5.0,194.15,1.79,31.9,23.43,22.86
iter-2-scenario-78,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011001,8.0,194.2625,1.79,31.9,24.68,23.93
iter-1-scenario-27,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011010,4.0,194.1125,0.79,31.47,25.44,24.47
iter-1-scenario-27,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011010,5.0,194.15,0.79,31.47,25.2,24.28
iter-1-scenario-27,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011010,7.0,194.225,0.79,31.47,26.24,25.1
iter-2-scenario-79,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011010,4.0,194.1125,0.79,31.47,25.44,24.47
iter-2-scenario-79,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011010,5.0,194.15,0.79,31.47,25.2,24.28
iter-2-scenario-79,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011010,7.0,194.225,0.79,31.47,26.24,25.1
iter-2-scenario-80,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011010,4.0,194.1125,1.29,31.7,24.44,23.69
iter-2-scenario-80,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011010,5.0,194.15,1.29,31.7,24.2,23.49
iter-2-scenario-80,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011010,7.0,194.225,1.29,31.69,25.24,24.35
iter-2-scenario-81,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011010,4.0,194.1125,1.79,31.9,23.44,22.86
iter-2-scenario-81,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011010,5.0,194.15,1.79,31.9,23.2,22.65
iter-2-scenario-81,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011010,7.0,194.225,1.79,31.9,24.24,23.55
iter-1-scenario-28,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,4.0,194.1125,0.79,31.47,25.1,24.2
iter-1-scenario-28,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,5.0,194.15,0.79,31.47,24.78,23.94
iter-1-scenario-28,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,7.0,194.225,0.79,31.47,24.78,23.93
iter-1-scenario-28,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,8.0,194.2625,0.79,31.47,25.09,24.19
iter-2-scenario-82,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,4.0,194.1125,0.79,31.47,25.1,24.2
iter-2-scenario-82,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,5.0,194.15,0.79,31.47,24.78,23.94
iter-2-scenario-82,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,7.0,194.225,0.79,31.47,24.78,23.93
iter-2-scenario-82,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011011,8.0,194.2625,0.79,31.47,25.09,24.19
iter-2-scenario-83,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011011,4.0,194.1125,1.29,31.7,24.1,23.41
iter-2-scenario-83,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011011,5.0,194.15,1.29,31.7,23.78,23.13
iter-2-scenario-83,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011011,7.0,194.225,1.29,31.69,23.78,23.13
iter-2-scenario-83,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011011,8.0,194.2625,1.29,31.69,24.09,23.39
iter-2-scenario-84,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011011,4.0,194.1125,1.79,31.9,23.1,22.57
iter-2-scenario-84,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011011,5.0,194.15,1.79,31.9,22.78,22.28
iter-2-scenario-84,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011011,7.0,194.225,1.79,31.9,22.78,22.27
iter-2-scenario-84,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011011,8.0,194.2625,1.79,31.9,23.09,22.55
iter-1-scenario-29,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011100,4.0,194.1125,0.79,31.47,25.21,24.29
iter-1-scenario-29,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011100,5.0,194.15,0.79,31.47,24.55,23.75
iter-1-scenario-29,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011100,6.0,194.1875,0.79,31.47,25.2,24.28
iter-2-scenario-85,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011100,4.0,194.1125,0.79,31.47,25.21,24.29
iter-2-scenario-85,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011100,5.0,194.15,0.79,31.47,24.55,23.75
iter-2-scenario-85,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011100,6.0,194.1875,0.79,31.47,25.2,24.28
iter-2-scenario-86,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011100,4.0,194.1125,1.29,31.7,24.21,23.49
iter-2-scenario-86,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011100,5.0,194.15,1.29,31.7,23.55,22.93
iter-2-scenario-86,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011100,6.0,194.1875,1.29,31.69,24.2,23.49
iter-2-scenario-87,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011100,4.0,194.1125,1.79,31.9,23.21,22.66
iter-2-scenario-87,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011100,5.0,194.15,1.79,31.9,22.55,22.07
iter-2-scenario-87,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011100,6.0,194.1875,1.79,31.9,23.2,22.65
iter-1-scenario-30,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,4.0,194.1125,0.79,31.47,24.89,24.03
iter-1-scenario-30,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,5.0,194.15,0.79,31.47,24.19,23.44
iter-1-scenario-30,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,6.0,194.1875,0.79,31.47,24.58,23.77
iter-1-scenario-30,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,8.0,194.2625,0.79,31.47,25.83,24.79
iter-2-scenario-88,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,4.0,194.1125,0.79,31.47,24.89,24.03
iter-2-scenario-88,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,5.0,194.15,0.79,31.47,24.19,23.44
iter-2-scenario-88,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,6.0,194.1875,0.79,31.47,24.58,23.77
iter-2-scenario-88,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011101,8.0,194.2625,0.79,31.47,25.83,24.79
iter-2-scenario-89,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011101,4.0,194.1125,1.29,31.7,23.89,23.22
iter-2-scenario-89,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011101,5.0,194.15,1.29,31.7,23.19,22.61
iter-2-scenario-89,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011101,6.0,194.1875,1.29,31.69,23.58,22.96
iter-2-scenario-89,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011101,8.0,194.2625,1.29,31.69,24.83,24.02
iter-2-scenario-90,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011101,4.0,194.1125,1.79,31.9,22.89,22.38
iter-2-scenario-90,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011101,5.0,194.15,1.79,31.9,22.19,21.75
iter-2-scenario-90,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011101,6.0,194.1875,1.79,31.9,22.58,22.1
iter-2-scenario-90,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011101,8.0,194.2625,1.79,31.9,23.83,23.2
iter-1-scenario-31,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,4.0,194.1125,0.79,31.47,24.79,23.94
iter-1-scenario-31,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,5.0,194.15,0.79,31.47,24.01,23.3
iter-1-scenario-31,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,6.0,194.1875,0.79,31.47,24.01,23.29
iter-1-scenario-31,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,7.0,194.225,0.79,31.47,24.78,23.93
iter-2-scenario-91,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,4.0,194.1125,0.79,31.47,24.79,23.94
iter-2-scenario-91,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,5.0,194.15,0.79,31.47,24.01,23.3
iter-2-scenario-91,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,6.0,194.1875,0.79,31.47,24.01,23.29
iter-2-scenario-91,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011110,7.0,194.225,0.79,31.47,24.78,23.93
iter-2-scenario-92,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011110,4.0,194.1125,1.29,31.7,23.79,23.14
iter-2-scenario-92,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011110,5.0,194.15,1.29,31.7,23.01,22.46
iter-2-scenario-92,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011110,6.0,194.1875,1.29,31.69,23.01,22.46
iter-2-scenario-92,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011110,7.0,194.225,1.29,31.69,23.78,23.13
iter-2-scenario-93,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011110,4.0,194.1125,1.79,31.9,22.79,22.29
iter-2-scenario-93,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011110,5.0,194.15,1.79,31.9,22.01,21.59
iter-2-scenario-93,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011110,6.0,194.1875,1.79,31.9,22.01,21.59
iter-2-scenario-93,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011110,7.0,194.225,1.79,31.9,22.78,22.27
iter-1-scenario-32,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,4.0,194.1125,0.79,31.47,24.5,23.7
iter-1-scenario-32,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,5.0,194.15,0.79,31.47,23.69,23.02
iter-1-scenario-32,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,6.0,194.1875,0.79,31.47,23.53,22.88
iter-1-scenario-32,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,7.0,194.225,0.79,31.47,23.68,23.01
iter-1-scenario-32,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,8.0,194.2625,0.79,31.47,24.48,23.69
iter-2-scenario-94,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,4.0,194.1125,0.79,31.47,24.5,23.7
iter-2-scenario-94,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,5.0,194.15,0.79,31.47,23.69,23.02
iter-2-scenario-94,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,6.0,194.1875,0.79,31.47,23.53,22.88
iter-2-scenario-94,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,7.0,194.225,0.79,31.47,23.68,23.01
iter-2-scenario-94,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00011111,8.0,194.2625,0.79,31.47,24.48,23.69
iter-2-scenario-95,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011111,4.0,194.1125,1.29,31.7,23.5,22.89
iter-2-scenario-95,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011111,5.0,194.15,1.29,31.7,22.69,22.18
iter-2-scenario-95,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011111,6.0,194.1875,1.29,31.69,22.53,22.03
iter-2-scenario-95,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011111,7.0,194.225,1.29,31.69,22.68,22.17
iter-2-scenario-95,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00011111,8.0,194.2625,1.29,31.69,23.48,22.87
iter-2-scenario-96,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011111,4.0,194.1125,1.79,31.9,22.5,22.03
iter-2-scenario-96,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011111,5.0,194.15,1.79,31.9,21.69,21.3
iter-2-scenario-96,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011111,6.0,194.1875,1.79,31.9,21.53,21.15
iter-2-scenario-96,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011111,7.0,194.225,1.79,31.9,21.68,21.29
iter-2-scenario-96,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00011111,8.0,194.2625,1.79,31.9,22.48,22.01
iter-1-scenario-33,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100000,3.0,194.075,0.79,31.47,27.95,26.36
iter-2-scenario-97,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100000,3.0,194.075,0.79,31.47,27.95,26.36
iter-2-scenario-98,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00100000,3.0,194.075,1.29,31.7,26.95,25.7
iter-2-scenario-99,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00100000,3.0,194.075,1.79,31.91,25.95,24.97
iter-1-scenario-34,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100001,3.0,194.075,0.79,31.47,27.48,26.03
iter-1-scenario-34,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100001,8.0,194.2625,0.79,31.47,27.46,26.01
iter-2-scenario-100,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100001,3.0,194.075,0.79,31.47,27.48,26.03
iter-2-scenario-100,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100001,8.0,194.2625,0.79,31.47,27.46,26.01
iter-2-scenario-101,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00100001,3.0,194.075,1.29,31.7,26.48,25.34
iter-2-scenario-101,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00100001,8.0,194.2625,1.29,31.69,26.46,25.32
iter-2-scenario-102,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00100001,3.0,194.075,1.79,31.91,25.48,24.59
iter-2-scenario-102,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00100001,8.0,194.2625,1.79,31.9,25.46,24.57
iter-1-scenario-35,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100010,3.0,194.075,0.79,31.47,27.37,25.95
iter-1-scenario-35,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100010,7.0,194.225,0.79,31.47,27.36,25.93
iter-2-scenario-103,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100010,3.0,194.075,0.79,31.47,27.37,25.95
iter-2-scenario-103,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100010,7.0,194.225,0.79,31.47,27.36,25.93
iter-2-scenario-104,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00100010,3.0,194.075,1.29,31.7,26.37,25.26
iter-2-scenario-104,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.0,00100010,7.0,194.225,1.29,31.69,26.36,25.24
iter-2-scenario-105,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00100010,3.0,194.075,1.79,31.91,25.37,24.5
iter-2-scenario-105,2,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-4.5,00100010,7.0,194.225,1.79,31.9,25.36,24.49
iter-1-scenario-36,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100011,3.0,194.075,0.79,31.47,26.96,25.64
iter-1-scenario-36,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100011,7.0,194.225,0.79,31.47,25.54,24.56
iter-1-scenario-36,1,NDFF,bristol,bradley stoke,voyager,QPSK,32.0,100.0,-5.5,00100011,8.0,194.2625,0.79,31.47,25.61,24.61
